      1542.00000      1542.00000       184.72812       186.38391        89.49774         3.10800         0.00000
      1549.00000      1549.00000       254.09950       205.34225        76.47628         9.29800         0.00000
      1558.00000      1558.00000       297.89146       329.18221       246.21510         8.51300         0.00000
      1561.00000      1561.00000        61.24205       208.46396        80.27227         7.94400         0.00000
      1562.00000      1562.00000       149.14962       207.55245        87.73686         6.94400         0.00000
      1598.00000      1598.00000        15.73836       215.90890        63.24681         3.10900         0.00000
      1606.00000      1606.00000       161.18690       201.00116        83.98671         0.37900         0.00000
      1614.00000      1614.00000       156.89550       207.73569        60.89226         1.18400         0.00000
      1617.00000      1617.00000       190.01512       306.60653       259.67314         1.56700         0.00000
      1623.00000      1623.00000        21.33323       353.79537       257.29936         0.42300         0.00000
      1624.00000      1624.00000        91.99548       343.12330       255.60483         1.12800         0.00000
      1626.00000      1626.00000        32.06741       263.92971        81.98711         5.67600         0.00000
      1631.00000      1631.00000        44.04094       190.64131        70.88403        11.14900         0.00000
      1654.00000      1654.00000       198.42884       201.09955        62.49049        26.82200         0.00000
      1656.00000      1656.00000       120.07189       201.45015        72.64115         6.41000         0.00000
      1659.00000      1659.00000       350.37186       336.67498       263.42421        27.70200         0.00000
      1660.00000      1660.00000       295.33187       244.23903        87.32634         4.75700         0.00000
      1669.00000      1669.00000       316.61755       342.44053       258.89512        17.93500         0.00000
      1671.00000      1671.00000        80.31206       257.61702        80.88629         3.21900         0.00000
      1688.00000      1688.00000         1.16927       353.41541       264.29505         0.95400         0.00000
      1696.00000      1696.00000        84.38414       265.85784        80.71798        11.56300         0.00000
      1713.00000      1713.00000       270.19808       265.23226        73.41463        13.13100         0.00000
      1727.00000      1727.00000       198.28373       327.88313       248.00811        15.11400         0.00000
      1741.00000      1741.00000       320.42891       252.59913        74.56903        12.21700         0.00000
      1749.00000      1749.00000        70.94041       309.77434       257.17858         1.23400         0.00000
      1754.00000      1754.00000       103.28926       249.71710        67.33887         1.00400         0.00000
      1759.00000      1759.00000        66.81472       309.00947       265.97786         6.20000         0.00000
      1781.00000      1781.00000       346.43070       358.92201       249.87380         1.05900         0.00000
      1789.00000      1789.00000       132.30015       326.61179       248.89023         0.51800         0.00000
      1795.00000      1795.00000       306.95016       338.92740       250.95927         3.13000         0.00000
      1798.00000      1798.00000       266.45354       184.27740        77.67164         6.71000         0.00000
      1802.00000      1802.00000       219.38929       190.36650        80.57843         3.35400         0.00000
      1808.00000      1808.00000       271.05051       349.31918       249.77064         4.22200         0.00000
      1816.00000      1816.00000         9.24096       225.65621        63.10124        23.63600         0.00000
      1837.00000      1837.00000       295.95963       324.04615       254.41909         6.36100         0.00000
      1852.00000      1852.00000       275.15702       332.40347       245.20569         7.00700         0.00000
      1865.00000      1865.00000       256.77028       299.52205       261.54147         7.05100         0.00000
      1867.00000      1867.00000       282.45345       209.93750        85.71502         1.71800         0.00000
      1873.00000      1873.00000       148.40750       234.70014        85.70824        11.41500         0.00000
      1877.00000      1877.00000       150.94156       335.85475       241.19748         8.17900         0.00000
      1880.00000      1880.00000        37.08677       308.82887       258.88186        22.88100         0.00000
      1894.00000      1894.00000       251.72328       282.64918       246.20037        16.63000         0.00000
      1895.00000      1895.00000        99.66482       329.07456       252.96331        11.03500         0.00000
      1900.00000      1900.00000       279.63733       182.69762        79.01400         9.11100         0.00000
      1901.00000      1901.00000       133.00312       245.19230        70.53436         6.63300         0.00000
      1903.00000      1903.00000       158.05446       196.90010        80.60650         4.53000         0.00000
      1914.00000      1914.00000       179.44625       330.41082       257.43497         1.58000         0.00000
      1916.00000      1916.00000       172.62886       194.41960        78.93290         4.37600         0.00000
      1917.00000      1917.00000        81.02938       253.95324        64.34851        30.64600         0.00000
      1922.00000      1922.00000       358.17769       208.93113        84.13293         2.56800         0.00000
      1961.00000      1961.00000       227.12192       206.60497        76.83855         1.31600         0.00000
      2012.00000      2012.00000       284.06133       208.24765        86.57360        10.28500         0.00000
      2019.00000      2019.00000         1.17301       350.98551       264.25807         4.15900         0.00000
      2021.00000      2021.00000        78.59023       328.08549       254.67133         2.12000         0.00000
      2032.00000      2032.00000       302.64622       342.12281       264.90465        15.37100         0.00000
      2036.00000      2036.00000       102.53340       265.07377        81.99091        13.14000         0.00000
      2041.00000      2041.00000         0.90105       318.58756       265.19330        10.68400         0.00000
      2048.00000      2048.00000         9.63801       325.43819       249.50348         9.84600         0.00000
      2095.00000      2095.00000       175.80526       209.58640        63.46858         7.16600         0.00000
      2145.00000      2145.00000       286.14059       339.42905       241.09587         3.66600         0.00000
      2150.00000      2150.00000       275.94021       320.81521       254.13602         1.82600         0.00000
      4237.00000      4237.00000       213.30019       197.60598        69.35142         0.89300         0.00000
      4298.00000      4298.00000        33.36404       327.93135       245.79614         0.32600         0.00000
      4307.00000      4307.00000       121.79150       209.80472        84.76447         0.23400         0.00000
      4359.00000      4359.00000       193.13169       199.12263        64.98223         1.71600         0.00000
      4392.00000      4392.00000       300.29031       324.47676       251.26954         0.76900         0.00000
      4412.00000      4412.00000       265.95184       200.69903        75.57879         1.01900         0.00000
      4449.00000      4449.00000       320.99533       345.14509       250.81841         0.26300         0.00000
      4475.00000      4475.00000       332.87080       186.01305        69.57009         0.85500         0.00000
      4479.00000      4479.00000       266.50872       308.95993       240.22988         1.34500         0.00000
      4482.00000      4482.00000        58.44202       328.59489       264.55688         1.90600         0.00000
      4484.00000      4484.00000       218.61600       325.01146       254.13867         2.71100         0.00000
      4485.00000      4485.00000        64.61009       213.51336        77.78836         6.18500         0.00000
      4494.00000      4494.00000        24.98805       189.36937        73.17108         0.59900         0.00000
      4503.00000      4503.00000       163.43573       202.46044        69.39117         1.86900         0.00000
      4510.00000      4510.00000        76.33580       226.27552        63.05108         2.19100         0.00000
      4515.00000      4515.00000        85.10371       325.86334       263.19572         0.56200         0.00000
      4548.00000      4548.00000        26.82753       199.59359        68.53531         0.18600         0.00000
      4553.00000      4553.00000       276.39576       207.40479        69.05960         0.36300         0.00000
      4601.00000      4601.00000       142.42141       224.77912        80.41125         2.10600         0.00000
      4618.00000      4618.00000       158.91959       326.34718       252.99794         1.64300         0.00000
      4630.00000      4630.00000       354.73159       206.02024        61.99923         1.31700         0.00000
      4635.00000      4635.00000       103.08785       185.19786        87.89858         0.32900         0.00000
      4645.00000      4645.00000       295.59508       266.59367        63.44451         1.05500         0.00000
      4646.00000      4646.00000       298.00006       337.62268       255.79183         0.92200         0.00000
      4650.00000      4650.00000       121.28378       348.35930       256.90716         0.41100         0.00000
      4651.00000      4651.00000       119.22633       201.68278        60.96451         0.53400         0.00000
      4656.00000      4656.00000       158.76604       348.56133       261.35934         2.25700         0.00000
      4669.00000      4669.00000       172.71216       330.58548       242.44163         0.17700         0.00000
      4677.00000      4677.00000       307.44034       327.76729       245.34898         0.16900         0.00000
      4682.00000      4682.00000       143.87617       207.87214        78.79193         0.17400         0.00000
      4685.00000      4685.00000       104.60667       274.15598       240.09702         0.10800         0.00000
      4698.00000      4698.00000         2.42068       352.97826       260.43133         1.10700         0.00000
      4705.00000      4705.00000       302.56137       304.91270       265.69517         1.09400         0.00000
      4709.00000      4709.00000       157.22300       291.97791       250.70480         1.31600         0.00000
      4731.00000      4731.00000       314.14595       205.85762        64.89544         1.74300         0.00000
      4732.00000      4732.00000       151.62703       261.95105        86.10257         3.24600         0.00000
      4744.00000      4744.00000       127.65316       329.62266       240.98524         1.10900         0.00000
      4745.00000      4745.00000       187.13975       224.51381        71.93203         0.46900         0.00000
      4757.00000      4757.00000       304.30193       338.84032       250.44116         1.76900         0.00000
      4766.00000      4766.00000       114.15633       333.73076       256.10292         0.97100         0.00000
      4768.00000      4768.00000        20.20282       197.17561        71.18779         0.42600         0.00000
      4770.00000      4770.00000       212.12505       345.44851       266.19025         3.41100         0.00000
      4776.00000      4776.00000       193.13317       345.67548       246.87519         0.49900         0.00000
      4777.00000      4777.00000       322.10785       225.72247        75.22054         0.48800         0.00000
      4800.00000      4800.00000       350.85201       337.78410       269.71107         0.21500         0.00000
      4801.00000      4801.00000        31.45591       189.95279        72.98229         0.13200         0.00000
      4810.00000      4810.00000       359.31802       333.86984       262.62718         0.14900         0.00000
      4811.00000      4811.00000        54.35943       305.34371       247.22442         0.24100         0.00000
      4821.00000      4821.00000       322.40822       288.62202       248.25537         0.12100         0.00000
      4823.00000      4823.00000       273.10376       310.86681       252.31564         0.11700         0.00000
      4852.00000      4852.00000       124.83449       200.90090        74.83709         2.90500         0.00000
      4859.00000      4859.00000       293.47935       213.88081        71.75876         1.73200         0.00000
      4879.00000      4879.00000       159.10328       203.57128        78.86166         1.07800         0.00000
      4886.00000      4886.00000       177.96274       215.12146        70.17945         1.13600         0.00000
      4897.00000      4897.00000       320.33985       214.21794        68.70219         1.03000         0.00000
      4904.00000      4904.00000       134.45632       212.78708        73.21782         0.89400         0.00000
      4931.00000      4931.00000       258.86666       309.91215       249.85311         0.49100         0.00000
      4960.00000      4960.00000        10.00617       225.12535        81.41853         0.16600         0.00000
      4962.00000      4962.00000       258.91434       341.59221       242.97200         0.11300         0.00000
      5010.00000      5010.00000       317.45908       195.31793        61.21331         1.29500         0.00000
